laredoute_outgoing_clickstream.ts	laredoute_outgoing_clickstream.user_id	laredoute_outgoing_clickstream.country_id	laredoute_outgoing_clickstream.http_referer	laredoute_outgoing_clickstream.previous_site	laredoute_outgoing_clickstream.requested_site	laredoute_outgoing_clickstream.client_redirect	laredoute_outgoing_clickstream.server_redirect
1487514395.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/photo.php?fbid=10210153516648589&set=ms.c.eJxVz8ENRDEIQ8GOVhCweem~%3BsdW~%3BkevIGMg4GalS9ml07i~_XgCq2dKPqLTKqWaIAaU~_pDpK3fD3auzRG3j1Oo3nku3D2lDsQtcWNeDI0uv0I6GrJnMaxM1PGsbePG~_eTIXDyfGqk~_QNYoEQE.bps.a.10210074028341431.1073741827.1058785586&type=3&theater	https://www.facebook.com/photo.php?fbid=10210153516848594&set=ms.c.eJxVz8ENRDEIQ8GOVhCweem~%3BsdW~%3BkevIGMg4GalS9ml07i~_XgCq2dKPqLTKqWaIAaU~_pDpK3fD3auzRG3j1Oo3nku3D2lDsQtcWNeDI0uv0I6GrJnMaxM1PGsbePG~_eTIXDyfGqk~_QNYoEQE.bps.a.10210074028341431.1073741827.1058785586&type=3&theater		
1487514398.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/photo.php?fbid=10210153516888595&set=ms.c.eJxVz8ENRDEIQ8GOVhCweem~%3BsdW~%3BkevIGMg4GalS9ml07i~_XgCq2dKPqLTKqWaIAaU~_pDpK3fD3auzRG3j1Oo3nku3D2lDsQtcWNeDI0uv0I6GrJnMaxM1PGsbePG~_eTIXDyfGqk~_QNYoEQE.bps.a.10210074028341431.1073741827.1058785586&type=3&theater	https://www.facebook.com/photo.php?fbid=10210153517248604&set=ms.c.eJxVz8ENRDEIQ8GOVhCweem~%3BsdW~%3BkevIGMg4GalS9ml07i~_XgCq2dKPqLTKqWaIAaU~_pDpK3fD3auzRG3j1Oo3nku3D2lDsQtcWNeDI0uv0I6GrJnMaxM1PGsbePG~_eTIXDyfGqk~_QNYoEQE.bps.a.10210074028341431.1073741827.1058785586&type=3&theater		
1487514399.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/photo.php?fbid=10210153517248604&set=ms.c.eJxVz8ENRDEIQ8GOVhCweem~%3BsdW~%3BkevIGMg4GalS9ml07i~_XgCq2dKPqLTKqWaIAaU~_pDpK3fD3auzRG3j1Oo3nku3D2lDsQtcWNeDI0uv0I6GrJnMaxM1PGsbePG~_eTIXDyfGqk~_QNYoEQE.bps.a.10210074028341431.1073741827.1058785586&type=3&theater	https://www.facebook.com/photo.php?fbid=10210153517368607&set=ms.c.eJxVz8ENRDEIQ8GOVhCweem~%3BsdW~%3BkevIGMg4GalS9ml07i~_XgCq2dKPqLTKqWaIAaU~_pDpK3fD3auzRG3j1Oo3nku3D2lDsQtcWNeDI0uv0I6GrJnMaxM1PGsbePG~_eTIXDyfGqk~_QNYoEQE.bps.a.10210074028341431.1073741827.1058785586&type=3&theater		
1487514396.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/photo.php?fbid=10210153516848594&set=ms.c.eJxVz8ENRDEIQ8GOVhCweem~%3BsdW~%3BkevIGMg4GalS9ml07i~_XgCq2dKPqLTKqWaIAaU~_pDpK3fD3auzRG3j1Oo3nku3D2lDsQtcWNeDI0uv0I6GrJnMaxM1PGsbePG~_eTIXDyfGqk~_QNYoEQE.bps.a.10210074028341431.1073741827.1058785586&type=3&theater	https://www.facebook.com/photo.php?fbid=10210153516888595&set=ms.c.eJxVz8ENRDEIQ8GOVhCweem~%3BsdW~%3BkevIGMg4GalS9ml07i~_XgCq2dKPqLTKqWaIAaU~_pDpK3fD3auzRG3j1Oo3nku3D2lDsQtcWNeDI0uv0I6GrJnMaxM1PGsbePG~_eTIXDyfGqk~_QNYoEQE.bps.a.10210074028341431.1073741827.1058785586&type=3&theater		
1487514401.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/photo.php?fbid=10210153517368607&set=ms.c.eJxVz8ENRDEIQ8GOVhCweem~%3BsdW~%3BkevIGMg4GalS9ml07i~_XgCq2dKPqLTKqWaIAaU~_pDpK3fD3auzRG3j1Oo3nku3D2lDsQtcWNeDI0uv0I6GrJnMaxM1PGsbePG~_eTIXDyfGqk~_QNYoEQE.bps.a.10210074028341431.1073741827.1058785586&type=3&theater	https://www.facebook.com/		
1487514408.000	e462bsbmdrc7rfbc77rtimp7jc4	250		http://flights-results.liligo.fr/air/SearchFlights.jsp#/air/results	https://www.facebook.com/		
1487541626.000	FKZ68L3pUYj8UP2ZAqLZKoeL61fAMuoH	250	https://www.laredoute.fr/shoppingbasket/basket.aspx?action=removeProduct&productId=506374278&qty=1&ref=9682401&price=9,99&cat=288	https://www.laredoute.fr/shoppingbasket/basket.aspx?action=removeProduct&productId=506374278&qty=1&ref=9682401&price=9,99&cat=288	https://www.laredoute.fr/shoppingbasket/basket.aspx?action=removeProduct&productId=500775662&qty=1&ref=8572917&price=5,99&cat=288		
1487541668.000	FKZ68L3pUYj8UP2ZAqLZKoeL61fAMuoH	250		https://www.laredoute.fr/shoppingbasket/basket.aspx?action=removeProduct&productId=500775662&qty=1&ref=8572917&price=5,99&cat=288	http://www.laredoute.fr/psrch/psrch.aspx?kwrd=blouson%20homme&virtualsite=100		
1487541678.000	FKZ68L3pUYj8UP2ZAqLZKoeL61fAMuoH	250	http://www.laredoute.fr/psrch/psrch.aspx?kwrd=blouson%20homme&virtualsite=100	http://www.laredoute.fr/psrch/psrch.aspx?kwrd=blouson%20homme&virtualsite=100	http://www.laredoute.fr/ppdp/prod-505841166.aspx?docid=00000000000001		
1487541702.000	FKZ68L3pUYj8UP2ZAqLZKoeL61fAMuoH	250		http://www.laredoute.fr/ppdp/prod-505841166.aspx?docid=00000000000001	http://www.laredoute.fr/psrch/psrch.aspx?kwrd=blouson%20homme&virtualsite=100		
1487541725.000	FKZ68L3pUYj8UP2ZAqLZKoeL61fAMuoH	250	http://www.laredoute.fr/psrch/psrch.aspx?kwrd=blouson%20homme&virtualsite=100	http://www.laredoute.fr/psrch/psrch.aspx?kwrd=blouson%20homme&virtualsite=100	http://www.laredoute.fr/ppdp/prod-503520991.aspx?docid=00000000000001		
1487541733.000	FKZ68L3pUYj8UP2ZAqLZKoeL61fAMuoH	250	https://www.laredoute.fr/shoppingbasket/basket.aspx?action=removeProduct&productId=506374278&qty=1&ref=9682401&price=9,99&cat=288	http://www.laredoute.fr/ppdp/prod-503520991.aspx?docid=00000000000001	https://www.laredoute.fr/shoppingbasket/basket.aspx?action=removeProduct&productId=500775662&qty=1&ref=8572917&price=5,99&cat=288		
1487541747.000	FKZ68L3pUYj8UP2ZAqLZKoeL61fAMuoH	250		https://www.laredoute.fr/shoppingbasket/basket.aspx?action=removeProduct&productId=500775662&qty=1&ref=8572917&price=5,99&cat=288	http://www.laredoute.fr/psrch/psrch.aspx?kwrd=blouson%20homme&virtualsite=100		
1487541799.000	FKZ68L3pUYj8UP2ZAqLZKoeL61fAMuoH	250	http://www.laredoute.fr/psrch/psrch.aspx?kwrd=blouson%20homme&virtualsite=100	http://www.laredoute.fr/psrch/psrch.aspx?kwrd=blouson%20homme&virtualsite=100	http://www.laredoute.fr/ppdp/prod-500019690.aspx?docid=00000000000001		
1487535929.000	IzumqJwfGT9nx31gy7XGQWC6fbZ2GNz7	250	https://www.delamaison.fr/sommiers-c-70_212.html?network=s&mt=b&utm_source=bing&utm_medium=cpc&utm_campaign=Delamaison_Mix%20Marque&utm_term=%2Bdelamaison%20%2Bsommier&utm_content=Delamaison_Literie_Sommier_BMM&gclid=CJnVsYb_nNICFQMLGwodER8J2w&gclsrc=ds	https://www.delamaison.fr/sommiers-c-70_212.html?network=s&mt=b&utm_source=bing&utm_medium=cpc&utm_campaign=Delamaison_Mix%20Marque&utm_term=%2Bdelamaison%20%2Bsommier&utm_content=Delamaison_Literie_Sommier_BMM&gclid=CJnVsYb_nNICFQMLGwodER8J2w&gclsrc=ds	https://www.delamaison.fr/sommiers-coffre-c-70_1225_1322.html		
1487518831.000	4773ee046ce78c7d2caa241a681bffb4a7c874c9	250	http://www.voyages-sncf.com/billet-train	http://www.voyages-sncf.com/billet-train	http://www.voyages-sncf.com/billet-train/recherche-en-cours?hid=CSE		
1487518841.000	4773ee046ce78c7d2caa241a681bffb4a7c874c9	250	http://www.voyages-sncf.com/billet-train/recherche-en-cours?hid=CSE	http://www.voyages-sncf.com/billet-train/recherche-en-cours?hid=CSE	http://www.voyages-sncf.com/billet-train		
1487518853.000	4773ee046ce78c7d2caa241a681bffb4a7c874c9	250	http://www.voyages-sncf.com/billet-train	http://www.voyages-sncf.com/billet-train	http://www.voyages-sncf.com/billet-train/recherche-en-cours?hid=JVT		
1487518860.000	4773ee046ce78c7d2caa241a681bffb4a7c874c9	250	http://www.voyages-sncf.com/billet-train/recherche-en-cours?hid=JVT	http://www.voyages-sncf.com/billet-train/recherche-en-cours?hid=JVT	http://www.voyages-sncf.com/proposition?clientId=e503908e-1254-4f22-ae1c-e81f6b2dfc7b&language=fr&country=FR#!/		
1487518880.000	4773ee046ce78c7d2caa241a681bffb4a7c874c9	250	http://www.voyages-sncf.com/proposition?clientId=e503908e-1254-4f22-ae1c-e81f6b2dfc7b&language=fr&country=FR	http://www.voyages-sncf.com/proposition?clientId=e503908e-1254-4f22-ae1c-e81f6b2dfc7b&language=fr&country=FR#!/	http://www.voyages-sncf.com/reservation/panier		
1487518885.000	4773ee046ce78c7d2caa241a681bffb4a7c874c9	250	http://www.voyages-sncf.com/billet-train/recherche-en-cours?hid=JVT	http://www.voyages-sncf.com/reservation/panier	http://www.voyages-sncf.com/proposition?clientId=e503908e-1254-4f22-ae1c-e81f6b2dfc7b&language=fr&country=FR#!/		
1487518895.000	4773ee046ce78c7d2caa241a681bffb4a7c874c9	250	http://www.voyages-sncf.com/proposition?clientId=e503908e-1254-4f22-ae1c-e81f6b2dfc7b&language=fr&country=FR	http://www.voyages-sncf.com/proposition?clientId=e503908e-1254-4f22-ae1c-e81f6b2dfc7b&language=fr&country=FR#!/	http://www.voyages-sncf.com/reservation/panier		
1487518902.000	4773ee046ce78c7d2caa241a681bffb4a7c874c9	250	http://www.voyages-sncf.com/reservation/panier	http://www.voyages-sncf.com/reservation/panier	http://www.voyages-sncf.com/reservation/panier		
1487518922.000	4773ee046ce78c7d2caa241a681bffb4a7c874c9	250	http://www.voyages-sncf.com/reservation/panier	http://www.voyages-sncf.com/reservation/panier	http://www.voyages-sncf.com/reservation/commande		
1487522413.000	flbee7pqid7328611ogl4a5l87o	250	https://www.laredoute.fr/shoppingbasket/basket.aspx	https://www.laredoute.fr/shoppingbasket/basket.aspx	https://www.laredoute.fr/shoppingbasket/basket.aspx?action=removeProduct&productId=500416083&qty=1&ref=0&price=23,92&cat=84155		
1487522429.000	flbee7pqid7328611ogl4a5l87o	250	http://www.laredoute.fr/psrch/psrch.aspx?kwrd=rideaux%20cuisine&collID=84155	https://www.laredoute.fr/shoppingbasket/basket.aspx?action=removeProduct&productId=500416083&qty=1&ref=0&price=23,92&cat=84155	http://www.laredoute.fr/psrch/psrch.aspx?kwrd=rideaux%20cuisine&collID=84151#facets=colourfamily*rouge|pgnt*2|		
1487522440.000	flbee7pqid7328611ogl4a5l87o	250	http://www.laredoute.fr/psrch/psrch.aspx?kwrd=rideaux%20cuisine&collID=84151	http://www.laredoute.fr/psrch/psrch.aspx?kwrd=rideaux%20cuisine&collID=84151#facets=colourfamily*rouge|pgnt*2|	http://www.laredoute.fr/pplp/100/84100/157864/cat-84105.aspx#shoppingtool=redirmoteur|kwrd=coussin|origin=laredoute		
1487522454.000	flbee7pqid7328611ogl4a5l87o	250	http://www.laredoute.fr/psrch/psrch.aspx?kwrd=rideaux%20cuisine&collID=84151	http://www.laredoute.fr/pplp/100/84100/157864/cat-84105.aspx#shoppingtool=redirmoteur|kwrd=coussin|origin=laredoute	http://www.laredoute.fr/pplp/100/84100/157864/cat-84105.aspx#facets=colourfamily*gris|shoppingtool=redirmoteur|kwrd=coussin|origin=laredoute		
1487522476.000	flbee7pqid7328611ogl4a5l87o	250	http://www.laredoute.fr/pplp/100/84100/157864/cat-84105.aspx	http://www.laredoute.fr/pplp/100/84100/157864/cat-84105.aspx#facets=colourfamily*gris|shoppingtool=redirmoteur|kwrd=coussin|origin=laredoute	http://www.laredoute.fr/ppdp/prod-500786102.aspx?docid=00000000000001		
1487528786.000	FKZ68L3pUYj8UP2ZAqLZKoeL61fAMuoH	250	http://www.laredoute.fr/pplp/100/cat-157938.aspx	http://www.laredoute.fr/ppdp/prod-500775662.aspx?docid=00010000000001	http://www.laredoute.fr/pplp/100/157938/cat-244.aspx?nc=GAGNE#		
1487536663.000	IzumqJwfGT9nx31gy7XGQWC6fbZ2GNz7	250	https://www.google.fr/	http://www.but.fr/produits/100712/Sommier-tapissier-NERION-140x190-cm.html	http://www.but.fr/Literie/Sommiers/Sommiers/index-c2253.html?gclid=COXktLmBndICFQQz0wodLKgMpQ&gclsrc=aw.ds		
1487536674.000	IzumqJwfGT9nx31gy7XGQWC6fbZ2GNz7	250	http://www.but.fr/Literie/Sommiers/Sommiers/index-c2253.html?gclid=COXktLmBndICFQQz0wodLKgMpQ&gclsrc=aw.ds	http://www.but.fr/Literie/Sommiers/Sommiers/index-c2253.html?gclid=COXktLmBndICFQQz0wodLKgMpQ&gclsrc=aw.ds	http://www.but.fr/produits/98370/Sommier-tapissier-avec-pieds-ESTRELLA-140x190-cm.html		
1487536689.000	IzumqJwfGT9nx31gy7XGQWC6fbZ2GNz7	250	http://www.but.fr/produits/98370/Sommier-tapissier-avec-pieds-ESTRELLA-140x190-cm.html	http://www.but.fr/produits/98370/Sommier-tapissier-avec-pieds-ESTRELLA-140x190-cm.html	http://go.leguide.com/nav/findizer_pt_fr.php?id_mag=28008304&idx=5050807&idlg=2800830498370&ms=sommier+tapissier+avec+pieds+estrella+140x190+cm&lang=fr&vars=tc:p&pos=1&gov2=1&sb=1471		
1487536773.000	IzumqJwfGT9nx31gy7XGQWC6fbZ2GNz7	250	https://www.google.fr/	http://www.but.fr/produits/98370/Sommier-tapissier-avec-pieds-ESTRELLA-140x190-cm.html	http://www.but.fr/Literie/Sommiers/Sommiers/index-c2253.html?gclid=COXktLmBndICFQQz0wodLKgMpQ&gclsrc=aw.ds		
1487536791.000	IzumqJwfGT9nx31gy7XGQWC6fbZ2GNz7	250		http://www.but.fr/Literie/Sommiers/Sommiers/index-c2253.html?gclid=COXktLmBndICFQQz0wodLKgMpQ&gclsrc=aw.ds	https://www.google.fr/search?q=sommier+tapissier+conforama&ie=utf-8&oe=utf-8&client=firefox-b&gfe_rd=cr&ei=lgKqWLraJZSCaNGHraAC		
1487518744.000	4773ee046ce78c7d2caa241a681bffb4a7c874c9	250	http://www.voyages-sncf.com/reservation/confirmation	http://www.voyages-sncf.com/reservation/confirmation	http://www.voyages-sncf.com/billet-train		
1487518771.000	4773ee046ce78c7d2caa241a681bffb4a7c874c9	250	http://www.voyages-sncf.com/billet-train	http://www.voyages-sncf.com/billet-train	http://www.voyages-sncf.com/billet-train/recherche-en-cours?hid=1E57		
1487518778.000	4773ee046ce78c7d2caa241a681bffb4a7c874c9	250	http://www.voyages-sncf.com/billet-train/recherche-en-cours?hid=1E57	http://www.voyages-sncf.com/billet-train/recherche-en-cours?hid=1E57	http://www.voyages-sncf.com/proposition?clientId=84c1704c-1070-41b6-ba36-1b53fedef82a&language=fr&country=FR#!/		
1487518779.000	4773ee046ce78c7d2caa241a681bffb4a7c874c9	250		http://www.voyages-sncf.com/proposition?clientId=84c1704c-1070-41b6-ba36-1b53fedef82a&language=fr&country=FR#!/	http://www.voyages-sncf.com/proposition?clientId=84c1704c-1070-41b6-ba36-1b53fedef82a&language=fr&country=FR#!/?queryId=kCl79		
1487518784.000	4773ee046ce78c7d2caa241a681bffb4a7c874c9	250		http://www.voyages-sncf.com/proposition?clientId=84c1704c-1070-41b6-ba36-1b53fedef82a&language=fr&country=FR#!/?queryId=kCl79	http://www.voyages-sncf.com/proposition?clientId=84c1704c-1070-41b6-ba36-1b53fedef82a&language=fr&country=FR#!/?queryId=xA8tz		
1487518792.000	4773ee046ce78c7d2caa241a681bffb4a7c874c9	250		http://www.voyages-sncf.com/proposition?clientId=84c1704c-1070-41b6-ba36-1b53fedef82a&language=fr&country=FR#!/?queryId=xA8tz	http://www.voyages-sncf.com/proposition?clientId=84c1704c-1070-41b6-ba36-1b53fedef82a&language=fr&country=FR#!/?queryId=t7iDS		
1487518799.000	4773ee046ce78c7d2caa241a681bffb4a7c874c9	250		http://www.voyages-sncf.com/proposition?clientId=84c1704c-1070-41b6-ba36-1b53fedef82a&language=fr&country=FR#!/?queryId=t7iDS	http://www.voyages-sncf.com/proposition?clientId=84c1704c-1070-41b6-ba36-1b53fedef82a&language=fr&country=FR#!/?queryId=xA8tz		
1487518800.000	4773ee046ce78c7d2caa241a681bffb4a7c874c9	250		http://www.voyages-sncf.com/proposition?clientId=84c1704c-1070-41b6-ba36-1b53fedef82a&language=fr&country=FR#!/?queryId=xA8tz	http://www.voyages-sncf.com/proposition?clientId=84c1704c-1070-41b6-ba36-1b53fedef82a&language=fr&country=FR#!/		
1487518806.000	4773ee046ce78c7d2caa241a681bffb4a7c874c9	250	http://www.voyages-sncf.com/reservation/confirmation	http://www.voyages-sncf.com/proposition?clientId=84c1704c-1070-41b6-ba36-1b53fedef82a&language=fr&country=FR#!/	http://www.voyages-sncf.com/billet-train		
1487518813.000	4773ee046ce78c7d2caa241a681bffb4a7c874c9	250	http://www.voyages-sncf.com/billet-train	http://www.voyages-sncf.com/billet-train	http://www.voyages-sncf.com/billet-train/recherche-en-cours?hid=RZ		
1487518812.000	4773ee046ce78c7d2caa241a681bffb4a7c874c9	250		https://mg.mail.yahoo.com/neo/launch?.rand=3hqn77dgpkepn	https://mg.mail.yahoo.com/neo/launch?.rand=3hqn77dgpkepn#3985498058		
1487518825.000	4773ee046ce78c7d2caa241a681bffb4a7c874c9	250	http://www.voyages-sncf.com/reservation/confirmation	https://mg.mail.yahoo.com/neo/launch?.rand=3hqn77dgpkepn#3985498058	http://www.voyages-sncf.com/billet-train		
1487520223.000	flbee7pqid7328611ogl4a5l87o	250	http://www.laredoute.fr/pplp/100/75363/75326/75347/cat-75360.aspx	http://www.laredoute.fr/ppdp/m/prod-500774930.aspx?docid=00010000000001	http://www.laredoute.fr/psrch/psrch.aspx?kwrd=housse+traversin+percale&virtualsite=100		
1487520264.000	flbee7pqid7328611ogl4a5l87o	250	http://www.laredoute.fr/psrch/psrch.aspx?kwrd=housse+traversin+percale&virtualsite=100	http://www.laredoute.fr/psrch/psrch.aspx?kwrd=housse+traversin+percale&virtualsite=100	http://www.laredoute.fr/ppdp/m/prod-500785703.aspx?docid=00000000000001		
1487520287.000	flbee7pqid7328611ogl4a5l87o	250	http://www.laredoute.fr/pplp/100/75363/75326/75347/cat-75360.aspx	http://www.laredoute.fr/ppdp/m/prod-500785703.aspx?docid=00000000000001	http://www.laredoute.fr/psrch/psrch.aspx?kwrd=housse+traversin+percale&virtualsite=100		
1487520301.000	flbee7pqid7328611ogl4a5l87o	250	http://www.laredoute.fr/psrch/psrch.aspx?kwrd=housse+traversin+percale&virtualsite=100	http://www.laredoute.fr/psrch/psrch.aspx?kwrd=housse+traversin+percale&virtualsite=100	http://www.laredoute.fr/psrch/psrch.aspx?kwrd=tair+oreiller+percale&virtualsite=100		
1487495695.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/photo.php?fbid=10207020210618544&set=pcb.1013355608799027&type=3&theater	https://www.facebook.com/		
1487495698.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/	http://footyroom.com/		
1487495719.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/	http://footyroom.com/matches/79924825/granada-vs-real-betis/review		
1487495729.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/	http://footyroom.com/		
1487495736.000	e462bsbmdrc7rfbc77rtimp7jc4	250		http://www.flashresultats.fr/	http://footyroom.com/matches/79924825/granada-vs-real-betis/review		
1487495752.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/	http://footyroom.com/matches/79924825/granada-vs-real-betis/review		
1487495760.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/	http://footyroom.com/		
1487495774.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/	http://footyroom.com/matches/79924825/granada-vs-real-betis/review		
1487495790.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.facebook.com/	http://footyroom.com/matches/79924825/granada-vs-real-betis/review		
1487495798.000	e462bsbmdrc7rfbc77rtimp7jc4	250	http://www.ikea.com/fr/fr/	https://www.facebook.com/	http://www.ikea.com/ms/fr_FR/produits.html		
1487495805.000	e462bsbmdrc7rfbc77rtimp7jc4	250		http://www.ikea.com/ms/fr_FR/produits.html	http://footyroom.com/		
1487495807.000	e462bsbmdrc7rfbc77rtimp7jc4	250	http://www.ikea.com/ms/fr_FR/produits.html	http://www.ikea.com/ms/fr_FR/produits.html	http://www.ikea.com/fr/fr/catalog/categories/departments/dining/21825/		
1487495819.000	e462bsbmdrc7rfbc77rtimp7jc4	250		http://www.ikea.com/fr/fr/catalog/categories/departments/dining/21825/	http://footyroom.com/matches/79924825/granada-vs-real-betis/review		
1487495832.000	e462bsbmdrc7rfbc77rtimp7jc4	250		http://www.ikea.com/fr/fr/catalog/categories/departments/dining/21825/	http://footyroom.com/matches/79924825/granada-vs-real-betis/review		
1487523715.000	flbee7pqid7328611ogl4a5l87o	250	https://www.laredoute.fr/shoppingbasket/basketdelivery.aspx	https://www.laredoute.fr/shoppingbasket/basketdelivery.aspx#	https://www.laredoute.fr/shoppingbasket/basketpayment.aspx		
1487532766.000	flbee7pqid7328611ogl4a5l87o	250	https://www.google.fr/	https://www.google.fr/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8	https://www.google.fr/search?sourceid=chrome-psyapi2&ion=1&espv=2&ie=UTF-8&q=appartement%20a%20louer%20come&oq=appartement%20a%20come&aqs=chrome.3.69i57j0l5.11179j0j7		
1487532784.000	flbee7pqid7328611ogl4a5l87o	250	https://www.google.fr/	https://www.google.fr/search?sourceid=chrome-psyapi2&ion=1&espv=2&ie=UTF-8&q=appartement%20a%20louer%20come&oq=appartement%20a%20come&aqs=chrome.3.69i57j0l5.11179j0j7	https://www.abritel.fr/annonces/location-vacances/italie_lombardie_come_dt0.php		
1487532802.000	flbee7pqid7328611ogl4a5l87o	250	https://www.abritel.fr/annonces/location-vacances/italie_lombardie_come_dt0.php	https://www.abritel.fr/annonces/location-vacances/italie_lombardie_come_dt0.php	https://www.abritel.fr/search/lombardie/come/region:55599832/arrival:2017-05-20/departure:2017-05-27		
1487532836.000	flbee7pqid7328611ogl4a5l87o	250	https://www.abritel.fr/search/lombardie/come/region:55599832/arrival:2017-05-20/departure:2017-05-27	https://www.abritel.fr/search/lombardie/come/region:55599832/arrival:2017-05-20/departure:2017-05-27	https://www.abritel.fr/search/lombardie/come/region:55599832/arrival:2017-05-20/departure:2017-05-27/minSleeps/4		
1487532850.000	flbee7pqid7328611ogl4a5l87o	250	https://www.abritel.fr/search/lombardie/come/region:55599832/arrival:2017-05-20/departure:2017-05-27	https://www.abritel.fr/search/lombardie/come/region:55599832/arrival:2017-05-20/departure:2017-05-27/minSleeps/4	https://www.abritel.fr/search/refined/region:55599832/minSleeps/4/arrival:2017-05-20/departure:2017-05-27/@45.793328032422814,8.953471475000015,46.24392254801296,9.48218851601564,11z/page:1		
1487532854.000	flbee7pqid7328611ogl4a5l87o	250	https://www.abritel.fr/search/lombardie/come/region:55599832/arrival:2017-05-20/departure:2017-05-27	https://www.abritel.fr/search/refined/region:55599832/minSleeps/4/arrival:2017-05-20/departure:2017-05-27/@45.793328032422814,8.953471475000015,46.24392254801296,9.48218851601564,11z/page:1	https://www.abritel.fr/search/refined/region:55599832/minSleeps/4/arrival:2017-05-20/departure:2017-05-27/@45.67878629955455,8.886866860742202,46.13030955185589,9.415583901757827,11z/page:1		
1487496586.000	e462bsbmdrc7rfbc77rtimp7jc4	250		https://www.leboncoin.fr/annonces/offres/ile_de_france/?o=7&q=table%20a%20manger	https://www.google.fr/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=id%C3%A9es+quiche		
1487496614.000	e462bsbmdrc7rfbc77rtimp7jc4	250	https://www.google.fr/	https://www.google.fr/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=id%C3%A9es+quiche	http://www.cuisineaz.com/diaporamas/recettes-de-quiches-484/interne/1.aspx		
1487496660.000	e462bsbmdrc7rfbc77rtimp7jc4	250	http://www.cuisineaz.com/diaporamas/recettes-de-quiches-484/interne/1.aspx	http://www.cuisineaz.com/diaporamas/recettes-de-quiches-484/interne/1.aspx	http://www.cuisineaz.com/recettes/quiche-poulet-courgette-au-curry-50540.aspx		
1487508232.000	e462bsbmdrc7rfbc77rtimp7jc4	250	https://www.google.fr/	http://www.cuisineaz.com/recettes/quiche-poulet-courgette-au-curry-50540.aspx	https://candidat.pole-emploi.fr/candidat/espacepersonnel/authentification		
1487508258.000	e462bsbmdrc7rfbc77rtimp7jc4	250	https://candidat.pole-emploi.fr/candidat/espacepersonnel/authentification	https://candidat.pole-emploi.fr/candidat/espacepersonnel/authentification	https://candidat.pole-emploi.fr/candidat/espacepersonnel/authentification		
1487508280.000	e462bsbmdrc7rfbc77rtimp7jc4	250	https://candidat.pole-emploi.fr/candidat/espacepersonnel/regroupements	https://candidat.pole-emploi.fr/candidat/espacepersonnel/regroupements	https://candidat.pole-emploi.fr/candidat/espacepersonnel/regroupements		
1487508281.000	e462bsbmdrc7rfbc77rtimp7jc4	250	https://candidat.pole-emploi.fr/candidat/espacepersonnel/authentification	https://candidat.pole-emploi.fr/candidat/espacepersonnel/authentification	https://candidat.pole-emploi.fr/candidat/espacepersonnel/regroupements		
1487508303.000	e462bsbmdrc7rfbc77rtimp7jc4	250	https://candidat.pole-emploi.fr/candidat/espacepersonnel/regroupements	https://candidat.pole-emploi.fr/candidat/espacepersonnel/regroupements	https://candidat.pole-emploi.fr/candidat/espacepersonnel/plandusite		
1487508311.000	e462bsbmdrc7rfbc77rtimp7jc4	250	https://candidat.pole-emploi.fr/candidat/espacepersonnel/plandusite	https://candidat.pole-emploi.fr/candidat/espacepersonnel/plandusite	https://candidat.pole-emploi.fr/candidat/espacepersonnel/regroupements/MonSuiviInscription		
1487508314.000	e462bsbmdrc7rfbc77rtimp7jc4	250	https://candidat.pole-emploi.fr/candidat/espacepersonnel/regroupements/MonSuiviInscription	https://candidat.pole-emploi.fr/candidat/espacepersonnel/regroupements/MonSuiviInscription	https://candidat.pole-emploi.fr/candidat/situationadministrative/suiviinscription/attestation/mesattestations/true		
1487508326.000	e462bsbmdrc7rfbc77rtimp7jc4	250	https://candidat.pole-emploi.fr/candidat/situationadministrative/suiviinscription/attestation/mesattestations/true	https://candidat.pole-emploi.fr/candidat/situationadministrative/suiviinscription/attestation/mesattestations/true	https://candidat.pole-emploi.fr/candidat/situationadministrative/suiviinscription/attestation/recapitulatif		
1487508338.000	4773ee046ce78c7d2caa241a681bffb4a7c874c9	250		https://www.google.fr/?gfe_rd=cr&ei=bpOpWO_mObT_8Aet0K2ABg	https://acrobat.adobe.com/us/en/landing/acrobat-pro-chrome-extension.html		
