site	site2	source	country	refpath	pages	user	year	month	day	device		Count of source	Column Labels																															
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe"",""foodeliciouz.com/chocolate-pancakes-recipe"",""foodeliciouz.com/chocolate-pancakes-recipe"",""foodeliciouz.com/chocolate-pancakes-recipe"",""foodeliciouz.com/chocolate-pancakes-recipe"",""foodeliciouz.com/chocolate-pancakes-recipe"",""foodeliciouz.com/chocolate-pancakes-recipe""]"	72cb8bcd-daa7-4795-aa93-a9a14359bd56	17	5	17	mobile																																		
foodeliciouz.com*	NULL	952	554	"[""foodeliciouz.com/warm-spinach-artichoke-cups-recipe""]"	"[""foodeliciouz.com/warm-spinach-artichoke-cups-recipe"",""foodeliciouz.com/warm-spinach-artichoke-cups-recipe/?sxid=53dzpgpaeqz4"",""foodeliciouz.com/category/appetizers"",""foodeliciouz.com/warm-spinach-artichoke-cups-recipe""]"	44f03d95-42d5-4a36-bed4-f1410635072c	17	5	17	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com""]"	"[""foodeliciouz.com""]"	056ce98a-b2f8-4fbd-803c-c4270e0589c8	17	3	27	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com""]"	"[""foodeliciouz.com""]"	f2484e9b-52c0-4ab9-a4ab-49437db7138f	17	3	25	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	ef9b139b-ae57-4947-8bd7-7f2713c658f2	17	5	8	mobile																																		
foodeliciouz.com*	NULL	952	554	"[""foodeliciouz.com""]"	"[""foodeliciouz.com""]"	e23e333f-2c48-49fb-8e70-9b3f2cd063ff	17	4	9	mobile																																		
foodeliciouz.com*	NULL	952	554	"[""foodeliciouz.com""]"	"[""foodeliciouz.com""]"	e23e333f-2c48-49fb-8e70-9b3f2cd063ff	17	4	9	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	52e15c77-93e2-4696-81bb-b7c103ffd63e	17	5	6	mobile																																		
foodeliciouz.com*	NULL	952	380	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	3a13befb-e0c1-480e-aa1e-da15e6086eb3	17	5	6	mobile																																		
foodeliciouz.com*	NULL	952	8	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	b6b2f8a4-dcd8-4bc8-8d95-eb4f6b0ca252	17	5	6	mobile																																		
foodeliciouz.com*	NULL	952	275	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe"",""foodeliciouz.com/chocolate-pancakes-recipe""]"	acaa87f9-8e98-4f8c-8e66-b8c0fc79f19e	17	4	27	mobile																																		
foodeliciouz.com*	NULL	952	70	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	d4e7b0d9-cb72-462b-b6b2-1acced33b6c3	17	4	28	mobile																																		
foodeliciouz.com*	NULL	952	70	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	d4e7b0d9-cb72-462b-b6b2-1acced33b6c3	17	4	28	mobile																																		
foodeliciouz.com*	NULL	952	70	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	d4e7b0d9-cb72-462b-b6b2-1acced33b6c3	17	4	28	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com""]"	"[""foodeliciouz.com""]"	e8d5dc5d-e21e-4178-be23-477a6702d56d	17	4	3	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	ae686e2a-201c-48f6-b0d9-f5c91bc1a514	17	4	27	mobile																																		
foodeliciouz.com*	NULL	5180	376	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	dbb0fa8a-73de-4ac2-81ac-d548dde8f36f	17	4	15	mobile																																		
foodeliciouz.com*	NULL	952	275	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	ff816174-b68a-4a27-9ebe-33b1dad0544c	17	5	9	mobile																																		
foodeliciouz.com*	NULL	952	586	"[""foodeliciouz.com/chocolate-pancakes-recipe/?utm_source=CTW_0.03&utm_medium=162032""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe/?utm_source=CTW_0.03&utm_medium=162032"",""foodeliciouz.com/chocolate-pancakes-recipe/?utm_source=CTW_0.03&utm_medium=162032"",""foodeliciouz.com/chocolate-pancakes-recipe/?utm_source=CTW_0.03&utm_medium=162032&sxid=4t5ntve3xq9h"",""foodeliciouz.com"",""foodeliciouz.com/chocolate-pancakes-recipe/?utm_source=CTW_0.03&utm_medium=162032""]"	1bfcc7d0-8063-4944-9830-55baaf84c769	17	4	15	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	f8a0f8bc-e724-44b0-858e-0ce5dc971f9d	17	4	28	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	f8a0f8bc-e724-44b0-858e-0ce5dc971f9d	17	4	28	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe"",""foodeliciouz.com/chocolate-pancakes-recipe/?sxid=5j2d9jj0awk4"",""foodeliciouz.com/chocolate-pancakes-recipe"",""foodeliciouz.com/chocolate-pancakes-recipe/?sxid=5j2d9jj0awk4""]"	ebe09e98-e8f7-4855-8dc9-afb4a07bb618	17	5	15	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	ebe09e98-e8f7-4855-8dc9-afb4a07bb618	17	5	15	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	ebe09e98-e8f7-4855-8dc9-afb4a07bb618	17	5	15	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com""]"	"[""foodeliciouz.com""]"	a64a2335-165d-4ac1-93d9-e2d1e77d6bd1	17	4	8	mobile																																		
foodeliciouz.com*	NULL	952	8	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe"",""foodeliciouz.com/chocolate-pancakes-recipe""]"	2ef74885-1184-4d34-88a7-ca2d7b388ae8	17	5	8	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	16586cdb-f974-4886-b07a-edc2bdde1eb2	17	5	5	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	ed8fd314-371b-4947-9fe4-9404d06544ca	17	5	1	mobile																																		
foodeliciouz.com*	NULL	981	376	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	abbc9eab-0a50-4737-93f7-3e66fb1ff729	17	5	4	mobile																																		
foodeliciouz.com*	NULL	952	642	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe"",""foodeliciouz.com/chocolate-pancakes-recipe/?sxid=5u91m53wuw7i"",""foodeliciouz.com/chocolate-pancakes-recipe"",""foodeliciouz.com/chocolate-pancakes-recipe/?sxid=5dq7jxt1xzf2""]"	02b5c734-a650-40d1-b5f9-745a35a7fc2b	17	5	11	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe"",""foodeliciouz.com/chocolate-pancakes-recipe/?sxid=57jm8hmebiqa""]"	651fd6ad-ebc9-49bd-b97e-e4a3114d1de9	17	5	11	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	d123c213-c741-48c5-8fb5-0ade4db319cc	17	5	7	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	f500bc54-c6ce-4ad4-b207-40d44e8f16e7	17	5	15	mobile																																		
foodeliciouz.com*	NULL	952	8	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	b3d9c840-7717-43a6-96ff-cc8ab65774ae	17	5	15	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe"",""foodeliciouz.com/chocolate-pancakes-recipe/?sxid=5s872zrg1hmn""]"	7ed76924-8ea6-4258-b8c2-9e06cdd29774	17	5	13	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	5793ccc4-fa5d-466a-bf24-b096cb3c39e8	17	5	2	mobile																																		
foodeliciouz.com*	NULL	952	528	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	d6e81dab-8ddb-483b-b0ef-48bc3f7e5a22	17	4	24	mobile																																		
foodeliciouz.com*	NULL	5220	528	"[""foodeliciouz.com""]"	"[""foodeliciouz.com""]"	0ca7d9bf-8db7-4fc7-ac41-fb6156ebf3aa	17	3	28	mobile																																		
foodeliciouz.com*	NULL	952	642	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	53ad9b9c-cef1-4d65-a4c3-f196248f2e17	17	5	15	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com/?sxid=48ym8dp8491b""]"	"[""foodeliciouz.com/?sxid=48ym8dp8491b"",""foodeliciouz.com"",""foodeliciouz.com/?sxid=4727b9u9pkh5""]"	5345031a-3d00-414b-8848-cada4961a1f7	17	4	7	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com""]"	"[""foodeliciouz.com""]"	5345031a-3d00-414b-8848-cada4961a1f7	17	4	7	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe"",""foodeliciouz.com/chocolate-pancakes-recipe/?sxid=5ra5qetonogm""]"	546d4369-0f5c-4de8-bbfa-02dca9fe8d87	17	5	21	mobile																																		
foodeliciouz.com*	NULL	952	275	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	79d42abd-3fab-4e9e-9ee2-e37dbfb6bf14	17	5	6	mobile																																		
foodeliciouz.com*	NULL	952	275	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	79d42abd-3fab-4e9e-9ee2-e37dbfb6bf14	17	5	6	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	c230ec0e-57bb-4267-8c33-b546fd0a7e53	17	5	18	mobile																																		
foodeliciouz.com*	NULL	5197	528	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe"",""foodeliciouz.com/chocolate-pancakes-recipe""]"	6e3d9360-d24a-4f8f-8060-10f812da54cf	17	4	28	mobile																																		
foodeliciouz.com*	NULL	952	380	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	a3dda0e9-c243-4fbf-ada2-63e58d91b736	17	4	18	mobile																																		
foodeliciouz.com*	NULL	952	8	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	5e709eb7-d924-406e-8f0d-767f5bf7a68a	17	5	16	mobile																																		
foodeliciouz.com*	NULL	952	418	"[""foodeliciouz.com/chocolate-pancakes-recipe/?sxid=4yyj8c4zii3i""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe/?sxid=4yyj8c4zii3i"",""foodeliciouz.com/chocolate-pancakes-recipe/?sxid=4yyj8c4zii3i"",""foodeliciouz.com/chocolate-pancakes-recipe/?sxid=4yyj8c4zii3i"",""foodeliciouz.com/chocolate-pancakes-recipe/?sxid=4yyj8c4zii3i"",""foodeliciouz.com/chocolate-pancakes-recipe/?sxid=4yyj8c4zii3i"",""foodeliciouz.com/chocolate-pancakes-recipe/?sxid=4yyj8c4zii3i"",""foodeliciouz.com/chocolate-pancakes-recipe/?sxid=4yyj8c4zii3i"",""foodeliciouz.com/chocolate-pancakes-recipe/?sxid=4yyj8c4zii3i""]"	a52eb935-1501-401a-a5ec-49508cf0b84f	17	5	16	mobile																																		
foodeliciouz.com*	NULL	952	418	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe"",""foodeliciouz.com/chocolate-pancakes-recipe"",""foodeliciouz.com/chocolate-pancakes-recipe"",""foodeliciouz.com/chocolate-pancakes-recipe"",""foodeliciouz.com/chocolate-pancakes-recipe"",""foodeliciouz.com/chocolate-pancakes-recipe"",""foodeliciouz.com/chocolate-pancakes-recipe"",""foodeliciouz.com/chocolate-pancakes-recipe""]"	a52eb935-1501-401a-a5ec-49508cf0b84f	17	5	16	mobile																																		
foodeliciouz.com*	NULL	952	418	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe"",""foodeliciouz.com/chocolate-pancakes-recipe/?sxid=5qgwjnj2m7k4"",""foodeliciouz.com/chocolate-pancakes-recipe"",""foodeliciouz.com/chocolate-pancakes-recipe/?sxid=5qgwjnj2m7k4"",""foodeliciouz.com/chocolate-pancakes-recipe"",""foodeliciouz.com/chocolate-pancakes-recipe/?sxid=5qgwjnj2m7k4"",""foodeliciouz.com/chocolate-pancakes-recipe"",""foodeliciouz.com/chocolate-pancakes-recipe/?sxid=5qgwjnj2m7k4"",""foodeliciouz.com/chocolate-pancakes-recipe"",""foodeliciouz.com/chocolate-pancakes-recipe/?sxid=5qgwjnj2m7k4"",""foodeliciouz.com/chocolate-pancakes-recipe"",""foodeliciouz.com/chocolate-pancakes-recipe/?sxid=5qgwjnj2m7k4"",""foodeliciouz.com/chocolate-pancakes-recipe"",""foodeliciouz.com/chocolate-pancakes-recipe/?sxid=5qgwjnj2m7k4"",""foodeliciouz.com/chocolate-pancakes-recipe"",""foodeliciouz.com/chocolate-pancakes-recipe/?sxid=5qgwjnj2m7k4""]"	a52eb935-1501-401a-a5ec-49508cf0b84f	17	5	16	mobile																																		
foodeliciouz.com*	NULL	952	418	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe"",""foodeliciouz.com/chocolate-pancakes-recipe"",""foodeliciouz.com/chocolate-pancakes-recipe"",""foodeliciouz.com/chocolate-pancakes-recipe"",""foodeliciouz.com/chocolate-pancakes-recipe"",""foodeliciouz.com/chocolate-pancakes-recipe"",""foodeliciouz.com/chocolate-pancakes-recipe"",""foodeliciouz.com/chocolate-pancakes-recipe""]"	a52eb935-1501-401a-a5ec-49508cf0b84f	17	5	16	mobile																																		
foodeliciouz.com*	NULL	952	368	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe"",""foodeliciouz.com/chocolate-pancakes-recipe/?sxid=5ntfdm42bejp""]"	b11ea0f0-79de-4563-a145-f609025f64c5	17	5	15	mobile																																		
foodeliciouz.com*	NULL	952	368	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	b11ea0f0-79de-4563-a145-f609025f64c5	17	5	15	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	7e46358d-a1e3-42f5-ad8d-613971ccd1be	17	4	22	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com""]"	"[""foodeliciouz.com""]"	54560e9a-b114-403a-a392-e975459bdaae	17	4	6	mobile																																		
foodeliciouz.com*	NULL	952	807	"[""foodeliciouz.com/warm-spinach-artichoke-cups-recipe""]"	"[""foodeliciouz.com/warm-spinach-artichoke-cups-recipe"",""foodeliciouz.com/warm-spinach-artichoke-cups-recipe/?sxid=5d00n9yc7d6w""]"	2762fbae-ac2f-4d68-889c-c55bb87541ed	17	5	22	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com""]"	"[""foodeliciouz.com""]"	2874706b-c8d1-4e22-bf66-59113a041d2d	17	4	16	mobile																																		
foodeliciouz.com*	NULL	952	76	"[""foodeliciouz.com/chocolate-pancakes-recipe/?utm_source=CTW_0.03&utm_medium=162032""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe/?utm_source=CTW_0.03&utm_medium=162032""]"	87d537f3-ece4-489f-a29a-1c64d3762c41	17	4	21	mobile																																		
foodeliciouz.com*	NULL	952	496	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe"",""foodeliciouz.com/chocolate-pancakes-recipe/?sxid=5r0hwx7jsoxt""]"	4bdd5827-f4a0-4e7d-877f-5fe5ecc9313a	17	5	12	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	7151438c-93c6-4f89-8fc8-5c934dde5735	17	5	7	mobile																																		
foodeliciouz.com*	NULL	952	191	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	d9494b0b-e8fd-4799-ab92-c13720e2881b	17	5	4	mobile																																		
foodeliciouz.com*	NULL	952	275	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe"",""foodeliciouz.com/chocolate-pancakes-recipe""]"	02aa24a5-e327-4768-9e07-47cba910692b	17	4	27	mobile																																		
foodeliciouz.com*	NULL	952	380	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	4c070967-bfe2-42e0-91c8-8c6e3a14fe96	17	4	30	mobile																																		
foodeliciouz.com*	NULL	952	504	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	3095a2b5-1369-4810-9f8e-9c99b7d5ea82	17	5	5	mobile																																		
foodeliciouz.com*	NULL	952	8	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	712fbab4-422b-40ff-8301-dbe643e8c24e	17	4	29	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com""]"	"[""foodeliciouz.com""]"	3a1eae4c-7ef7-4d58-bc3e-16d3940ae222	17	4	16	mobile																																		
foodeliciouz.com*	NULL	952	56	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	8fd03a09-56c1-4ad2-85ae-e431712a8bb3	17	4	27	mobile																																		
foodeliciouz.com*	NULL	961	8	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe"",""foodeliciouz.com/chocolate-pancakes-recipe/?sxid=55f4vffabkh9""]"	31cc6c2a-16c9-48f2-b0b7-68ceba99cde2	17	5	15	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	f67223fc-eb90-46b0-a4e7-41fb4f5aa807	17	4	16	mobile																																		
foodeliciouz.com*	NULL	952	642	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	94de1a30-ed0b-4d81-9f87-73c80a3096f9	17	5	6	mobile																																		
foodeliciouz.com*	NULL	5197	76	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	76220466-8982-4429-b6b1-dead5c786296	17	5	6	mobile																																		
foodeliciouz.com*	NULL	5197	156	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	76220466-8982-4429-b6b1-dead5c786296	17	5	6	mobile																																		
foodeliciouz.com*	NULL	952	8	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	94ee8ef0-0bc3-4159-baea-b1cc5e5f6095	17	4	27	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com/warm-spinach-artichoke-cups-recipe""]"	"[""foodeliciouz.com/warm-spinach-artichoke-cups-recipe""]"	97083224-f63e-4d37-b1bb-0c2013e09210	17	5	22	mobile																																		
foodeliciouz.com*	NULL	952	724	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	17482816-45c4-4b6c-a2cc-d76b93471b86	17	5	21	mobile																																		
foodeliciouz.com*	NULL	952	8	"[""foodeliciouz.com/warm-spinach-artichoke-cups-recipe""]"	"[""foodeliciouz.com/warm-spinach-artichoke-cups-recipe"",""foodeliciouz.com/warm-spinach-artichoke-cups-recipe/?sxid=53sh05nsvuf1""]"	1c20bbb2-458a-4213-bbb2-375c40267fc5	17	5	20	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com""]"	"[""foodeliciouz.com""]"	fb2daa53-2eea-43ad-ad9d-f820f50c4c1d	17	3	29	mobile																																		
foodeliciouz.com*	NULL	952	32	"[""foodeliciouz.com/chocolate-pancakes-recipe/?utm_source=CTW_0.03&utm_medium=105550""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe/?utm_source=CTW_0.03&utm_medium=105550""]"	d84be44d-b849-4cde-a551-ebd422e41357	17	5	13	mobile																																		
foodeliciouz.com*	NULL	952	642	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	3c027a6f-67a0-496b-b570-d752ee53dbd0	17	5	13	mobile																																		
foodeliciouz.com*	NULL	952	320	"[""foodeliciouz.com/chocolate-pancakes-recipe/?utm_source=CTW_0.03&utm_medium=162032""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe/?utm_source=CTW_0.03&utm_medium=162032""]"	1517f203-aa1f-4aca-9ee5-ad95cdf21251	17	4	14	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe"",""foodeliciouz.com/chocolate-pancakes-recipe""]"	32ad58c9-bce5-472b-94ed-a77b223761ec	17	4	23	mobile																																		
foodeliciouz.com*	NULL	952	275	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	97b5289d-ffcc-4446-8aa0-a4cb93e8952c	17	5	3	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	be565aa2-7e08-44a1-b3b4-61d14b28c9a9	17	5	9	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe"",""foodeliciouz.com/chocolate-pancakes-recipe/?sxid=5yitfz444kld""]"	c1834a01-b7a6-4e2c-9e99-d11fbd4a7a22	17	5	11	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	c1834a01-b7a6-4e2c-9e99-d11fbd4a7a22	17	5	11	mobile																																		
foodeliciouz.com*	NULL	902	250	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	3ea6a906-56d2-447a-9e7d-3029c31c174a	17	4	24	mobile																																		
foodeliciouz.com*	NULL	5179	275	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe"",""foodeliciouz.com/chocolate-pancakes-recipe/?sxid=5pfx68bri4vw""]"	de6efeda-204f-4da8-9295-1ec461e79e4e	17	5	10	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	ebe09e98-e8f7-4855-8dc9-afb4a07bb618	17	4	13	mobile																																		
foodeliciouz.com*	NULL	952	642	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	abfa78c2-9ee7-4c0c-b9a9-1fd0107d297a	17	5	4	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com/warm-spinach-artichoke-cups-recipe""]"	"[""foodeliciouz.com/warm-spinach-artichoke-cups-recipe"",""foodeliciouz.com/warm-spinach-artichoke-cups-recipe/?sxid=5puw4ljpplqb""]"	02dbd405-c1e3-47a1-a3c5-8c8dee0fc070	17	5	19	mobile																																		
foodeliciouz.com*	NULL	952	70	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	196e220c-b289-4644-b133-c2d8d339b10f	17	5	13	mobile																																		
foodeliciouz.com*	NULL	952	70	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	196e220c-b289-4644-b133-c2d8d339b10f	17	5	13	mobile																																		
foodeliciouz.com*	NULL	952	70	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	"[""foodeliciouz.com/chocolate-pancakes-recipe""]"	196e220c-b289-4644-b133-c2d8d339b10f	17	5	13	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com""]"	"[""foodeliciouz.com"",""foodeliciouz.com/category/desserts""]"	46001f03-46cd-4b84-998b-f02793696476	17	3	27	mobile																																		
foodeliciouz.com*	NULL	952	376	"[""foodeliciouz.com""]"	"[""foodeliciouz.com""]"	46001f03-46cd-4b84-998b-f02793696476	17	3	27	mobile																																		
