clickstream_sample.ts	clickstream_sample.source_id	clickstream_sample.sub_id	clickstream_sample.user_id	clickstream_sample.session_id	clickstream_sample.user_ip	clickstream_sample.country_id	clickstream_sample.user_agent	clickstream_sample.is_from_one_way	clickstream_sample.is_link	clickstream_sample.http_referer	clickstream_sample.previous_site	clickstream_sample.requested_site	clickstream_sample.http_code	clickstream_sample.http_redirect_to_url	clickstream_sample.content_type	clickstream_sample.application_name	clickstream_sample.is_from_browser	clickstream_sample.version	clickstream_sample.client_redirect	clickstream_sample.client_redirect_duration	clickstream_sample.version_number	clickstream_sample.server_redirect	clickstream_sample.ip_hash	clickstream_sample.year	clickstream_sample.month	clickstream_sample.day	clickstream_sample.app
1496067343	747	chrome	z0O2XS7qlSPPo5keWiJHgwoPwFOi63or		2.123.28.0	826	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"	0	0	http://www.very.co.uk/	http://www.very.co.uk/	"http://www.very.co.uk/sports-leisure/dance/e/b/22044,2780.end"	0								5.0.0.1		ab5f535c9f935e81b7815ecb7845fe01	17	5	29	kafka-consumer-a08
1496067362	747	chrome	z0O2XS7qlSPPo5keWiJHgwoPwFOi63or		2.123.28.0	826	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"	0	0	"http://www.very.co.uk/sports-leisure/dance/e/b/22044,2780.end"	"http://www.very.co.uk/sports-leisure/dance/e/b/22044,2780.end"	http://www.very.co.uk/e/promo/view-all-character-shop.end	0								5.0.0.1		ab5f535c9f935e81b7815ecb7845fe01	17	5	29	kafka-consumer-a08
1496067402	747	chrome	z0O2XS7qlSPPo5keWiJHgwoPwFOi63or		2.123.28.0	826	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"	0	0	http://www.very.co.uk/e/promo/view-all-character-shop.end	http://www.very.co.uk/e/promo/view-all-character-shop.end	http://www.very.co.uk/sports-leisure/sports-technology/e/b/115972.end	0								5.0.0.1		ab5f535c9f935e81b7815ecb7845fe01	17	5	29	kafka-consumer-a08
1496067591	747	chrome	z0O2XS7qlSPPo5keWiJHgwoPwFOi63or		82.1.241.0	826	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"	0	0			http://www.kranten.com/	0								5.0.0.1		712aa1d84fcd56d60a9e1469b60b31d9	17	5	29	kafka-consumer-a08
1496067614	747	chrome	z0O2XS7qlSPPo5keWiJHgwoPwFOi63or		82.1.241.0	826	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"	0	0	http://www.kranten.com/	http://www.kranten.com/	http://www.kranten.com/artikel.html?id=19469918	0								5.0.0.1		712aa1d84fcd56d60a9e1469b60b31d9	17	5	29	kafka-consumer-a08
1496067643	747	chrome	z0O2XS7qlSPPo5keWiJHgwoPwFOi63or		82.1.241.0	826	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"	0	0	http://www.kranten.com/artikel.html?id=19469918	http://www.kranten.com/artikel.html?id=19469918	http://www.kranten.com/vandaag/koninklijk-huis	0								5.0.0.1		712aa1d84fcd56d60a9e1469b60b31d9	17	5	29	kafka-consumer-a08
1496067656	747	chrome	z0O2XS7qlSPPo5keWiJHgwoPwFOi63or		82.1.241.0	826	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"	0	0			http://www.sandraandwoo.com/	0								5.0.0.1		712aa1d84fcd56d60a9e1469b60b31d9	17	5	29	kafka-consumer-a08
1496067699	747	chrome	z0O2XS7qlSPPo5keWiJHgwoPwFOi63or		82.1.241.0	826	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"	0	0			http://www.infospesial.net/	0								5.0.0.1		712aa1d84fcd56d60a9e1469b60b31d9	17	5	29	kafka-consumer-a08
1496067714	747	chrome	z0O2XS7qlSPPo5keWiJHgwoPwFOi63or		82.1.241.0	826	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"	0	0			http://www.qooxi.net/	0								5.0.0.1		712aa1d84fcd56d60a9e1469b60b31d9	17	5	29	kafka-consumer-a08
1496067761	747	chrome	z0O2XS7qlSPPo5keWiJHgwoPwFOi63or		82.1.241.0	826	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"	0	0	http://www.qooxi.net/	http://www.qooxi.net/	http://www.qooxi.net/71424/mission-incredible-taiwan-%e8%b6%85%e7%b4%9a%e5%8f%b0%e7%81%a3%e4%bb%bb%e5%8b%99	0								5.0.0.1		712aa1d84fcd56d60a9e1469b60b31d9	17	5	29	kafka-consumer-a08
1496067809	747	chrome	z0O2XS7qlSPPo5keWiJHgwoPwFOi63or		82.1.241.0	826	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"	0	0	http://www.qooxi.net/71424/mission-incredible-taiwan-%e8%b6%85%e7%b4%9a%e5%8f%b0%e7%81%a3%e4%bb%bb%e5%8b%99	http://www.qooxi.net/71424/mission-incredible-taiwan-%e8%b6%85%e7%b4%9a%e5%8f%b0%e7%81%a3%e4%bb%bb%e5%8b%99	http://www.qooxi.net/disclaimer	0								5.0.0.1		712aa1d84fcd56d60a9e1469b60b31d9	17	5	29	kafka-consumer-a08
1496067841	747	chrome	z0O2XS7qlSPPo5keWiJHgwoPwFOi63or		31.205.159.0	826	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"	0	0	http://www.qooxi.net/disclaimer	http://www.qooxi.net/disclaimer	http://www.qooxi.net/hk-varietynews	0								5.0.0.1		749757a82f9a2111a8859524a6d4f7e6	17	5	29	kafka-consumer-a08
1496067866	747	chrome	z0O2XS7qlSPPo5keWiJHgwoPwFOi63or		31.205.159.0	826	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"	0	0			http://www.savedbylovecreations.com/	0								5.0.0.1		749757a82f9a2111a8859524a6d4f7e6	17	5	29	kafka-consumer-a08
1496067909	747	chrome	z0O2XS7qlSPPo5keWiJHgwoPwFOi63or		31.205.159.0	826	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"	0	0			http://www.nodq.com/	0								5.0.0.1		749757a82f9a2111a8859524a6d4f7e6	17	5	29	kafka-consumer-a08
1496067949	747	chrome	z0O2XS7qlSPPo5keWiJHgwoPwFOi63or		31.205.159.0	826	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"	0	0	http://www.nodq.com/	http://www.nodq.com/	http://www.nodq.com/features	0								5.0.0.1		749757a82f9a2111a8859524a6d4f7e6	17	5	29	kafka-consumer-a08
1496067980	747	chrome	z0O2XS7qlSPPo5keWiJHgwoPwFOi63or		90.200.212.0	826	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"	0	0	http://www.nodq.com/features	http://www.nodq.com/features	http://nodq.com/features/497340013.shtml	0								5.0.0.1		0896e4bdd731626a5a8443f752cbfa9d	17	5	29	kafka-consumer-a08
1496067989	747	chrome	z0O2XS7qlSPPo5keWiJHgwoPwFOi63or		90.200.212.0	826	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"	0	0			http://www.eurobasket.com/	0								5.0.0.1		0896e4bdd731626a5a8443f752cbfa9d	17	5	29	kafka-consumer-a08
1496068029	747	chrome	z0O2XS7qlSPPo5keWiJHgwoPwFOi63or		90.200.212.0	826	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"	0	0	http://www.eurobasket.com/	http://www.eurobasket.com/	http://www.eurobasket.com/World-Cup/basketball.asp	0								5.0.0.1		0896e4bdd731626a5a8443f752cbfa9d	17	5	29	kafka-consumer-a08
1496068066	747	chrome	z0O2XS7qlSPPo5keWiJHgwoPwFOi63or		90.200.212.0	826	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"	0	0	http://www.eurobasket.com/World-Cup/basketball.asp	http://www.eurobasket.com/World-Cup/basketball.asp	http://www.eurobasket.com/European-Championships-U18/basketball.asp	0								5.0.0.1		0896e4bdd731626a5a8443f752cbfa9d	17	5	29	kafka-consumer-a08
1496068119	747	chrome	z0O2XS7qlSPPo5keWiJHgwoPwFOi63or		94.14.162.0	826	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"	0	0			http://www.gadgethacks.com/	0								5.0.0.1		2348c8802d141a60017eac1acfb3ad42	17	5	29	kafka-consumer-a08
1496068164	747	chrome	z0O2XS7qlSPPo5keWiJHgwoPwFOi63or		94.14.162.0	826	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"	0	0	http://www.gadgethacks.com/	http://www.gadgethacks.com/	https://www.gadgethacks.com/news/overly-optimistic-report-says-92-iphone-users-will-ugrade-new-iphone-0177622/	0								5.0.0.1		2348c8802d141a60017eac1acfb3ad42	17	5	29	kafka-consumer-a08
1496068210	747	chrome	z0O2XS7qlSPPo5keWiJHgwoPwFOi63or		94.14.162.0	826	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"	0	0	https://www.gadgethacks.com/news/overly-optimistic-report-says-92-iphone-users-will-ugrade-new-iphone-0177622/	https://www.gadgethacks.com/news/overly-optimistic-report-says-92-iphone-users-will-ugrade-new-iphone-0177622/	https://www.gadgethacks.com/collection/leaks-rumors/	0								5.0.0.1		2348c8802d141a60017eac1acfb3ad42	17	5	29	kafka-consumer-a08
1496068241	747	chrome	z0O2XS7qlSPPo5keWiJHgwoPwFOi63or		92.239.1.0	826	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"	0	0	https://www.gadgethacks.com/collection/leaks-rumors/	https://www.gadgethacks.com/collection/leaks-rumors/	https://www.gadgethacks.com/	0								5.0.0.1		009c57338bfd8256a6e5b3ca4084e5c0	17	5	29	kafka-consumer-a08
1496068272	747	chrome	z0O2XS7qlSPPo5keWiJHgwoPwFOi63or		92.239.1.0	826	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"	0	0			http://www.kseries.co/	0								5.0.0.1		009c57338bfd8256a6e5b3ca4084e5c0	17	5	29	kafka-consumer-a08
1496068303	747	chrome	z0O2XS7qlSPPo5keWiJHgwoPwFOi63or		92.239.1.0	826	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"	0	0	http://www.kseries.co/	http://www.kseries.co/	http://www.kseries.co/page/3/	0								5.0.0.1		009c57338bfd8256a6e5b3ca4084e5c0	17	5	29	kafka-consumer-a08
1496068341	747	chrome	z0O2XS7qlSPPo5keWiJHgwoPwFOi63or		92.239.1.0	826	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"	0	0	http://www.kseries.co/page/3/	http://www.kseries.co/page/3/	http://uk.priceunicorn.com	0								5.0.0.1		009c57338bfd8256a6e5b3ca4084e5c0	17	5	29	kafka-consumer-a08
1496068383	747	chrome	z0O2XS7qlSPPo5keWiJHgwoPwFOi63or		86.175.35.0	826	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"	0	0	http://uk.priceunicorn.com	http://uk.priceunicorn.com	http://uk.priceunicorn.com/marke/casio	0								5.0.0.1		75a434d530af91a9117b08923a5d40ae	17	5	29	kafka-consumer-a08
1496068411	747	chrome	z0O2XS7qlSPPo5keWiJHgwoPwFOi63or		86.175.35.0	826	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"	0	0	http://uk.priceunicorn.com/marke/casio	http://uk.priceunicorn.com/marke/casio	http://uk.priceunicorn.com/martin-guitars-retro-mm-12-light-bidAVxTp4Mx3m9NyH3GLLWh	0								5.0.0.1		75a434d530af91a9117b08923a5d40ae	17	5	29	kafka-consumer-a08
1496068458	747	chrome	z0O2XS7qlSPPo5keWiJHgwoPwFOi63or		86.175.35.0	826	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"	0	0	http://uk.priceunicorn.com/martin-guitars-retro-mm-12-light-bidAVxTp4Mx3m9NyH3GLLWh	http://uk.priceunicorn.com/martin-guitars-retro-mm-12-light-bidAVxTp4Mx3m9NyH3GLLWh	http://uk.priceunicorn.com/to-shop/aHR0cDovL2NsaWNrLmJyYWluYm94ZGlnaXRhbC5jb20vdjIvZ28-YWZmaWxpYXRlPTE1MTAxJmVuYz1VMkZzZEdWa1gxOTFEU2ppdTJRdFZFUHRwMHBnMyUyNTJCakQ1RmJLY2l1U2thelBwSm44MUd3JTI1MkJGaXpBMkdnNEFGSSUyNTJCZE5QcWdpRml6dXhtJTI1MEE1RmVQS01vWXY5MjlCVDFja08lMjUyQmhCJTI1MkZPcGdIeW1yY0FjZEVCZkI3SVAlMjUyRmJ6YnF0SnpIeURLdUp3RFlXSFpaNWxMZXBGSFRHaldYNGRCJTI1MEFKZzNYV1Y1VDNVNkQ5RWolMjUyRjQzTjhoaWJma0l1V3R3NnRETjFQVzVPSFZPV0NPaUhtUFBiUDc3VlFQVktSR25hck9OU0hVeXhSMEpaNiUyNTBBR3hES09IWXBGR3pwY25QNFkzWFM3M2RzJTI1MkZOZSUyNTJCcmcyVUpZNGxwMktLNCUyNTJGUVRXenpSdGhzZlBJR3NsWGRQR3RuQ2FwZiUyNTJGODk1UFI0JTI1MkJoJTI1MEFQTiUyNTJGbXpPUGJrZmkzM3pGY1ZZeGlEZ3BkMTlmYWR2alZSODhjbUlET1A4R1JCeFRCOHJ1Mm04b0pvMGJ3WUxEYTRscldXN2xIaFZvRiUyNTBBbmNYMmYya3J1d2YzVmd1TUdDTCUyNTJCanNGQnZIMEk1bGF4ajh5UXpPaTI3MkhhRzV4TDlrbEhRaUZHcHhVdzlsWU90V2tnTkNqUXp5YWslMjUwQVFDekRuWFFEVk1RdGlIcjdDTCUyNTJCa0twNlFQTkowc2xseGdVZ0VsRnVyWmM5dHROZVI2dSUyNTJGNjl6Vm5hUmdZQXVFbVhxYWVTd0dQQ3ZESCUyNTBBZlBvOUl3SE04YWs4SXZNZnZYOFMlMjUyQnRaVzYzMlp1Z1FnZUpLMTFmQSUyNTJGJTI1MkJwRHdncnIxMG40NDk5JTI1MkJ4Q1dsM3FmUDVFaVE2M2hjTTVJSlMlMjUwQTlSb2M5RmRhSzg2Znl3ZmJiU0pRamM2MkM4NHU1T0l4eVY2QzhyODhxNiUyNTJGRWxqZXglMjUyRjAwSjdxc2VNNkNrNVlVa0c1TGhpdFh0WUFaMSUyNTBBemF3blZLa25wREwlMjUyQllMOWxDeGtJUjdPVkdTMEFXUjFVNThHJTI1MkYlMjUyQkpJY0FtWXRTMnA0YjVnUTlkSm1IeXR3U3MlMjUyRloxbjF2YmQ0SVgydWIlMjUwQWU1c1V3WU1jUkwzWlJxN2NTalpqY1lyS3Y1NVpTRmd2alphQXplZ01uS0Z3MFlGVTJoZ2RMRVpMZjhTMnJtRVFzRFlOQVBwM2kwaFclMjUwQVh4NUo1RiUyNTJCZzFXWSUyNTJCZUF5Z0hQSXRsZkVPUUxCekZ4d1AwRERFcWVRWHRYVEZmY3ZLV1dkaEZKcXllOWlxN2pPbGxPd016MVk0b3lqJTI1MkIlMjUwQUIyd09xZTRRZEp2alBjcThWcHclMjUyQlozZUx6dzVQZThqemlObkRqQXl3aWhlJTI1MkZoJTI1MkZFSE5xUFRnZHV5MzZHS2VlR1pXUUU3MWtRR1JseU0lMjUwQXZwdVFwUzcwZWJQZlRzaU5Rd1VIdjFlUGVWQ1FoTlZOY2hrUW0wY2oyNVZXOUxvVUdVV1YlMjUyQkZpVmFnN2hlM0xHWGZaVkNXJTI1MkJzVDVOaCUyNTBBWWZMR3RxM2g5a1c5REtDdFJobFZVMlZlYjhJWEQ2NENFYzBXY1dSVVRXQmJSbkt4RDZJODVNbEhibUJRYUZTJTI1MkIzWWdIWVhFazAwSzMlMjUwQXRBYlFibTRzJTI1MkZMTSUyNTJGcUs3VkwyMjVBNmZzUzE5ZHNVeVBSWFpnbnNQM0U4UFN1eFFWQyUyNTJGcFY3TjVyQjJBbncyWnpNVTFEa0wwa291SUglMjUwQW5JanpORlBBUTVJbXZleXQ5SlQ1Q2M4N1ZuMm9ma3JqeGZCZUJ2SCUyNTJCTmZlcGhSc1Z6NWJWTkt0UWFuclRUYzRtczFYclNZVE0yTVEyJTI1MEFlem00dlRsdHNHWlRUMGl1d2ExTHRObGxRQnRFZjl4cFpLeXl2cm9NRTh3RDBkbk1tQSUyNTJCVmEwekllOXR5WVhvJTI1M0QlMjUwQSZyZWY9dGhvbWFubg==	0								5.0.0.1		75a434d530af91a9117b08923a5d40ae	17	5	29	kafka-consumer-a08
1496068496	747	chrome	z0O2XS7qlSPPo5keWiJHgwoPwFOi63or		86.175.35.0	826	"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"	0	0			http://www.ebay.co.uk/	0								5.0.0.1		75a434d530af91a9117b08923a5d40ae	17	5	29	kafka-consumer-a08
